sentence1	sentence2	similarity	partition	pair_id	sentence1_id	sentence2_id	similarity_scaled	language	length1	length2	ner_s1	ner_s2	ner_s1_tokens	ner_s2_tokens	dep_labels_s1	dep_labels_s2	size_proportion	size_mean	voc_inter	bigram_inter	ner_inter	sim_sint	sim_sint_root	dep_labels_inter	dep_labels_inter_dup	topic_s1	topic_s2	same_topic	pred_paraphrase-multilingual-mpnet-base-v2	pred_paraphrase-multilingual-MiniLM-L12-v2	pred_distiluse-base-multilingual-cased-v1	pred_distiluse-base-multilingual-cased-v2	pred_all-mpnet-base-v2
Aos 34, Neymar conseguiu descontar para o Barcelona.	Neymar fez o gol de honra do Barcelona.	3.25	test	7054	7035	16976	0.5625	ptbr-test	10	9	['Neymar', 'Barcelona']	['Neymar', 'Barcelona']	['Neymar', 'Barcelona']	['Neymar', 'Barcelona']	['None', 'dep', 'flat:name', 'punct', 'nsubj', 'ROOT', 'xcomp', 'case', 'det', 'obl', 'None']	['None', 'nsubj', 'ROOT', 'det', 'obj', 'case', 'nmod', 'case', 'nmod', 'None']	0.9	9.5	0.2308	0.0	1.0	0.4	0.4	0.364	0.471	futebol_esporte	futebol_esporte	1	4.491569519042969	4.45529317855835	3.904549360275269	4.06064248085022	4.118129014968872
A Nike apresentou nesta quarta-feira a nova terceira camisa da Inter de Milão para 2015-16 na cor amarela.	O último uniforme da Nike nesta cor foi feito para a Inter em 2003-04.	2.5	test	7055	7036	16977	0.375	ptbr-test	19	15	['Nike', 'Inter', 'Milão']	['Nike', 'Inter']	['Nike', 'Inter', 'Milão']	['Nike', 'Inter']	['None', 'det', 'nsubj', 'ROOT', 'case', 'det', 'obl', 'det', 'amod', 'amod', 'obj', 'case', 'nmod', 'case', 'nmod', 'case', 'nmod', 'flat:name', 'flat:name', 'flat:name', 'None']	['None', 'det', 'amod', 'nsubj:pass', 'case', 'nmod', 'case', 'det', 'nmod', 'aux:pass', 'ROOT', 'case', 'det', 'obl', 'case', 'obl', 'None']	0.7895	17.0	0.2917	0.0	0.67	0.643	0.286	0.545	0.706	futebol_esporte	futebol_esporte	1	3.9381508827209473	3.877795696258545	3.092979907989502	3.128920078277588	4.121881008148193
Já em relação a FIFA, as recorrentes críticas do ex-atacante a Joseph Blatter seguem firmes.	O ex-atacante ainda não poupou críticas para o presidente da Fifa Joseph Blatter.	4.5	test	7056	7037	6124	0.875	ptbr-test	17	14	['FIFA', 'Joseph Blatter']	['Fifa Joseph Blatter']	['FIFA', 'Joseph', 'Blatter']	['Fifa', 'Joseph', 'Blatter']	['None', 'advmod', 'case', 'obl', 'case', 'nmod', 'punct', 'det', 'amod', 'nsubj', 'case', 'nmod', 'case', 'nmod', 'flat:name', 'ROOT', 'obj', 'None']	['None', 'det', 'nsubj', 'advmod', 'advmod', 'ROOT', 'obj', 'case', 'det', 'nmod', 'case', 'nmod', 'flat:name', 'flat:name', 'None']	0.8235	15.5	0.1818	0.04	0.5	0.259	0.444	0.727	0.69	futebol_esporte	futebol_esporte	1	4.480274200439453	4.267596483230591	4.258824348449707	4.36937689781189	4.500860691070557
O ator estava internado há três semanas, em Londres, com insuficiência cardíaca e respiratória.	De acordo com o hospital, a causa da morte foi insuficiência cardíaca.	3.0	test	7057	7038	16978	0.5	ptbr-test	17	14	['Londres']	[]	['Londres']	[]	['None', 'det', 'nsubj', 'cop', 'ROOT', 'advcl', 'nummod', 'obj', 'punct', 'case', 'obl', 'punct', 'case', 'obl', 'amod', 'cc', 'conj', 'None']	['None', 'case', 'nmod', 'case', 'det', 'nmod', 'punct', 'det', 'nsubj', 'case', 'nmod', 'cop', 'ROOT', 'amod', 'None']	0.8235	15.5	0.1818	0.0435	0.0	0.566	0.364	0.5	0.552	entretenimento	notícia_outras	0	2.8621397018432617	2.9646925926208496	2.612130045890808	2.6102250814437866	4.003907203674316
A Chapecoense entra em campo na quinta, dia 15 de outubro, quando enfrentará o Vasco no Maracanã.	A equipe volta a campo contra o Vasco, em 15 de outubro, no Maracanã.	3.5	test	7058	7039	16979	0.625	ptbr-test	20	17	['Chapecoense', 'Vasco', 'Maracanã']	['Vasco', 'Maracanã']	['Chapecoense', 'Vasco', 'Maracanã']	['Vasco', 'Maracanã']	['None', 'det', 'nsubj', 'ROOT', 'case', 'obl', 'flat:name', 'flat:name', 'punct', 'appos', 'nummod', 'case', 'nmod:tmod', 'punct', 'advmod', 'advcl', 'det', 'obj', 'flat:name', 'flat:name', 'None']	['None', 'det', 'nsubj', 'ROOT', 'case', 'obl', 'case', 'det', 'nmod', 'punct', 'case', 'obl', 'case', 'nmod:tmod', 'punct', 'case', 'obl', 'None']	0.85	18.5	0.4286	0.1154	0.67	0.815	0.444	0.5	0.571	futebol_esporte	futebol_esporte	1	3.8038229942321777	3.817086696624756	4.297252178192139	4.347900152206421	4.1892640590667725
"Não existe um mecanismo de ""expulsão"" de um país da zona do euro."	Ampla maioria da população quer a permanência do país na zona do euro.	2.25	test	7059	520	16980	0.3125	ptbr-test	16	14	[]	[]	[]	[]	['None', 'advmod', 'ROOT', 'det', 'nsubj', 'case', 'nmod', 'amod', 'obj', 'case', 'det', 'nmod', 'case', 'nmod', 'case', 'nmod', 'None']	['None', 'nsubj', 'flat:name', 'case', 'nmod', 'ROOT', 'det', 'obj', 'case', 'nmod', 'flat:name', 'flat:name', 'case', 'nmod', 'None']	0.875	15.0	0.2778	0.0909	0.0	0.328	0.333	0.667	0.714	notícia_mundial	notícia_mundial	1	2.807167291641236	2.633632183074951	2.800702452659607	2.82917857170105	3.995335578918457
O Outubro Rosa existe direcionado à prevenção do câncer de mama.	Ela falou sobre a prevenção do câncer de um modo geral e também especificamente sobre o câncer de mama.	2.75	test	7060	7040	16981	0.4375	ptbr-test	12	20	['Outubro Rosa']	[]	['Outubro', 'Rosa']	[]	['None', 'det', 'nsubj', 'flat:name', 'ROOT', 'xcomp', 'det', 'obj', 'case', 'nmod', 'case', 'nmod', 'None']	['None', 'nsubj', 'ROOT', 'case', 'det', 'obl', 'case', 'nmod', 'case', 'det', 'nmod', 'amod', 'cc', 'advmod', 'advmod', 'case', 'det', 'conj', 'case', 'nmod', 'None']	0.6	16.0	0.2857	0.1739	0.0	0.5	0.5	0.385	0.533	saúde	saúde	1	3.65116024017334	4.022779941558838	2.917968511581421	3.0704424381256104	4.345593929290772
É possível que Xuxa faça um pronunciamento no momento em que seu programa esteja no ar.	Xuxa ainda não se pronunciou sobre a morte do irmão.	2.5	test	7061	7041	16982	0.375	ptbr-test	17	11	['Xuxa']	['Xuxa']	['Xuxa']	['Xuxa']	['None', 'cop', 'ROOT', 'mark', 'nsubj', 'csubj', 'det', 'det', 'amod', 'obj', 'case', 'obl', 'det', 'nsubj', 'acl:relcl', 'dep', 'nsubj', 'None']	['None', 'nsubj', 'advmod', 'advmod', 'expl', 'ROOT', 'case', 'det', 'obl', 'case', 'nmod', 'None']	0.6471	14.0	0.0435	0.0	1.0	0.25	0.25	0.333	0.385	entretenimento	entretenimento	1	2.5307892560958862	1.8912696838378904	2.551167368888855	2.446829080581665	3.9357314109802246
As emissões de papéis totalizaram R$ 86,09 bilhões em maio.	Ao mesmo tempo, as despesas com juros totalizaram R$ 31,65 bilhões.	1.5	test	7062	7042	16983	0.125	ptbr-test	12	14	['R']	['R']	['R']	['R']	['None', 'det', 'nsubj', 'case', 'nmod', 'ROOT', 'obj', 'nummod', 'nmod:npmod', 'case', 'obl', 'None']	['None', 'case', 'amod', 'obl', 'punct', 'det', 'nsubj', 'case', 'nmod', 'ROOT', 'obj', 'nummod', 'nmod:npmod', 'None']	0.8571	13.0	0.2353	0.0556	1.0	0.75	1.0	0.818	0.909	economia_mercado	economia_mercado	1	3.0603785514831543	2.7656519412994385	2.44322156906128	2.601797938346863	4.212705135345459
A particular fica com uma média de 472,34, enquanto a rede pública tem nota de 458,92.	A média da prova objetiva ficou em 619,98.	2.0	test	7063	7043	16984	0.25	ptbr-test	18	9	[]	[]	[]	[]	['None', 'det', 'nsubj', 'ROOT', 'case', 'det', 'obl', 'case', 'nmod', 'punct', 'advmod', 'det', 'nsubj', 'amod', 'advcl', 'obj', 'case', 'nmod', 'None']	['None', 'det', 'nsubj', 'case', 'nmod', 'amod', 'ROOT', 'case', 'obl', 'None']	0.5	13.5	0.1	0.0	0.0	0.667	0.667	0.636	0.64	economia_mercado	economia_mercado	1	2.6503243446350098	2.3262743949890137	2.7640870809555054	2.8384960889816284	3.645120620727539
As apresentações fazem parte da turnê de divulgação do álbum V, lançado em setembro de 2014.	"O grupo tocará músicas do álbum ""V"", lançado em agosto do ano passado."	3.75	test	7064	7044	16985	0.6875	ptbr-test	18	17	['V']	['V']	['V']	['V']	['None', 'det', 'nsubj', 'ROOT', 'obj', 'case', 'nmod', 'case', 'nmod', 'case', 'nmod', 'flat:name', 'punct', 'acl', 'case', 'obl', 'case', 'nmod', 'None']	['None', 'det', 'nsubj', 'ROOT', 'amod', 'case', 'obl', 'flat:name', 'flat:name', 'flat:name', 'punct', 'acl', 'case', 'obl', 'case', 'nmod', 'acl', 'None']	0.9444	17.5	0.1739	0.08	1.0	0.7	0.4	0.818	0.667	entretenimento	entretenimento	1	4.029876470565796	3.3762683868408203	3.3619325160980225	3.43735671043396	3.76755428314209
Estou sendo condenado sem haver qualquer evidência de que tenha feito algo errado.	Estou sendo condenado sem que exista qualquer evidência de má conduta da minha parte.	5.0	test	7065	7045	16986	1.0	ptbr-test	14	15	[]	[]	[]	[]	['None', 'aux', 'aux:pass', 'ROOT', 'mark', 'advcl', 'det', 'obj', 'mark', 'mark', 'aux', 'acl', 'obj', 'acl', 'None']	['None', 'aux', 'aux:pass', 'ROOT', 'mark', 'mark', 'xcomp', 'det', 'obj', 'case', 'amod', 'nmod', 'case', 'det', 'nmod', 'None']	0.9333	14.5	0.4211	0.25	0.0	0.667	0.667	0.5	0.519	0	0	1	4.873722553253174	4.711629152297974	4.282055854797363	4.54910135269165	4.113418340682983
Lady Gaga pode adicionar mais um título ao seu currículo: Mulher do Ano.	Emocionada, Gaga comentou o título que recebeu em seu Facebook.	3.25	test	7066	7046	16987	0.5625	ptbr-test	15	12	['Lady Gaga', 'Mulher', 'Ano']	['Gaga', 'Facebook']	['Lady', 'Gaga', 'Mulher', 'Ano']	['Gaga', 'Facebook']	['None', 'nsubj', 'flat:name', 'aux', 'ROOT', 'advmod', 'nummod', 'obj', 'case', 'det', 'det', 'obl', 'punct', 'ROOT', 'case', 'nmod', 'None']	['None', 'dep', 'punct', 'nsubj', 'ROOT', 'det', 'obj', 'nsubj', 'acl:relcl', 'case', 'det', 'obl', 'None']	0.8	13.5	0.15	0.0	0.2	0.0	0.0	0.5	0.615	entretenimento	entretenimento	1	3.781702518463135	3.586819648742676	2.9426368474960327	3.3320555686950684	3.69598388671875
Em Alfenas, o número de casos confirmados já alcança 349 e há 1,7 mil casos suspeitos sendo analisados.	Varginha confirmou 243 casos da doença e notificou 937 casos suspeitos.	2.5	test	7067	7047	16988	0.375	ptbr-test	20	12	['Alfenas']	['Varginha']	['Alfenas']	['Varginha']	['None', 'case', 'nmod', 'punct', 'det', 'nsubj', 'case', 'nmod', 'acl', 'advmod', 'ROOT', 'flat:name', 'cc', 'conj', 'dep', 'nummod', 'nsubj:pass', 'amod', 'aux:pass', 'conj', 'None']	['None', 'nsubj', 'ROOT', 'nummod', 'obj', 'case', 'nmod', 'cc', 'conj', 'nummod', 'obj', 'amod', 'None']	0.6	16.0	0.125	0.0385	0.0	0.444	0.444	0.471	0.533	notícia_outras	saúde	0	3.073652982711792	3.2835848331451416	2.948305368423462	3.123375654220581	3.868252038955689
D'Alessandro ficará em Porto Alegre finalizando recuperação de uma hérnia de disco.	D'Alessandro está se recuperando de uma hérnia de disco.	4.0	test	7068	7048	16989	0.75	ptbr-test	13	10	['D', 'Alessandro', 'Porto Alegre']	['D', 'Alessandro']	['D', 'Alessandro', 'Porto', 'Alegre']	['D', 'Alessandro']	['None', 'nsubj', 'ROOT', 'case', 'obl', 'nsubj', 'ROOT', 'obj', 'case', 'det', 'nmod', 'case', 'nmod', 'None']	['None', 'nsubj', 'aux', 'expl', 'ROOT', 'case', 'det', 'obl', 'case', 'nmod', 'None']	0.7692	11.5	0.3571	0.2667	0.5	0.333	0.333	0.667	0.667	futebol_esporte	futebol_esporte	1	3.493429660797119	3.700718879699707	4.250918388366699	4.105361700057983	4.066790580749512
Aí que surgiu o papo “comparações entre Xuxa, Angélica e Mara Maravilha” e Xuxa comentou que não gostava das comparações no passado.	Xuxa comentou que não gostava das comparações entre ela, Mara Maravilha e Angélica no passado.	4.25	test	7069	7049	16990	0.8125	ptbr-test	26	17	['Xuxa', 'Angélica', 'Mara Maravilha', 'Xuxa']	['Xuxa', 'Mara Maravilha', 'Angélica']	['Xuxa', 'Angélica', 'Mara', 'Maravilha', 'Xuxa']	['Xuxa', 'Mara', 'Maravilha', 'Angélica']	['None', 'advmod', 'mark', 'advcl', 'det', 'nsubj', 'amod', 'nmod:npmod', 'case', 'nmod', 'punct', 'conj', 'cc', 'conj', 'flat:name', 'flat:name', 'cc', 'conj', 'ROOT', 'mark', 'advmod', 'ccomp', 'det', 'obj', 'mark', 'acl', 'None']	['None', 'nsubj', 'ROOT', 'mark', 'advmod', 'ccomp', 'det', 'obj', 'case', 'nmod', 'punct', 'nsubj', 'flat:name', 'cc', 'conj', 'flat:name', 'acl', 'None']	0.6538	21.5	0.5909	0.25	1.25	0.625	0.5	0.824	0.732	entretenimento	entretenimento	1	4.666117191314697	4.4862260818481445	4.524620294570923	4.696552753448486	4.622177600860596
Embalado no Brasileirão, o Grêmio vai ter um desfalque importante nas próximas rodadas da competição.	O técnico Roger Machado terá um importante desfalque para as próximas partidas do Grêmio.	3.75	test	7070	7050	16991	0.6875	ptbr-test	17	15	['Brasileirão', 'Grêmio']	['Roger Machado', 'Grêmio']	['Brasileirão', 'Grêmio']	['Roger', 'Machado', 'Grêmio']	['None', 'dep', 'flat:name', 'flat:name', 'punct', 'det', 'nsubj', 'aux', 'ROOT', 'det', 'obj', 'amod', 'det', 'amod', 'obj', 'case', 'nmod', 'None']	['None', 'det', 'nsubj', 'appos', 'flat:name', 'ROOT', 'det', 'amod', 'obj', 'case', 'det', 'amod', 'obl', 'case', 'nmod', 'None']	0.8824	16.0	0.2609	0.0	0.25	0.584	0.5	0.615	0.733	futebol_esporte	futebol_esporte	1	3.631407022476196	2.8263384103775024	3.9242334365844727	3.728720188140869	4.117823362350464
O nova apresentação foi marcada para o dia 17 de março, no Allianz Parque.	O Maroon 5 anunciou uma segunda data em São Paulo em março de 2016, para o dia 17.	3.25	test	7071	7051	16992	0.5625	ptbr-test	16	20	['Allianz Parque']	['Maroon', 'São Paulo']	['Allianz', 'Parque']	['Maroon', 'São', 'Paulo']	['None', 'det', 'amod', 'nsubj:pass', 'aux:pass', 'ROOT', 'case', 'det', 'obl', 'nummod', 'case', 'nmod:tmod', 'punct', 'conj', 'flat:name', 'flat:name', 'None']	['None', 'det', 'nsubj', 'flat:name', 'ROOT', 'det', 'amod', 'obj', 'case', 'obl', 'flat:name', 'case', 'obl', 'case', 'nmod', 'punct', 'case', 'det', 'obl', 'nummod', 'None']	0.8	18.0	0.2083	0.1111	0.0	0.343	0.364	0.533	0.647	futebol_esporte	entretenimento	0	3.141310930252075	2.593167781829834	2.875838041305542	2.980976700782776	3.64327073097229
Para 2016, a previsão de superávit avançou de US$ 21,3 bilhões para US$ 23,5 bilhões.	Para 2016, a estimativa dos analistas para o aporte recuou de US$ 63 bilhões para US$ 62,3 bilhões.	1.75	test	7072	7052	16993	0.1875	ptbr-test	19	22	['US', 'US']	['US', 'US']	['US', 'US']	['US', 'US']	['None', 'case', 'obl', 'punct', 'det', 'nsubj', 'case', 'nmod', 'ROOT', 'case', 'obl', 'nummod', 'nmod:npmod', 'case', 'obl', 'nummod', 'nmod:npmod', 'None']	['None', 'case', 'obl', 'punct', 'det', 'nsubj', 'acl', 'obj', 'case', 'det', 'nsubj', 'ROOT', 'case', 'obl', 'nummod', 'nmod:npmod', 'case', 'obl', 'nummod', 'nmod:npmod', 'None']	0.8636	20.5	0.3158	0.1923	2.0	0.778	0.889	0.727	0.857	economia_mercado	economia_mercado	1	2.998651027679444	2.8768728971481323	3.130367994308472	3.538498640060425	4.001420736312866
Empreiteiro diz que doou dinheiro a Aloizio Mercadante e Edinho Silva.	Edinho Silva e Mercadante negaram ter recebido doações ilegais do empreiteiro.	3.25	test	7073	7053	16994	0.5625	ptbr-test	12	12	['Aloizio Mercadante', 'Edinho Silva']	['Edinho Silva', 'Mercadante']	['Aloizio', 'Mercadante', 'Edinho', 'Silva']	['Edinho', 'Silva', 'Mercadante']	['None', 'nsubj', 'ROOT', 'mark', 'ccomp', 'obj', 'case', 'obl', 'flat:name', 'cc', 'conj', 'flat:name', 'None']	['None', 'nsubj', 'flat:name', 'cc', 'conj', 'ROOT', 'aux', 'xcomp', 'obj', 'amod', 'case', 'nmod', 'None']	1.0	12.0	0.2941	0.0526	0.75	0.5	0.5	0.5	0.636	política	política	1	2.9585118293762207	2.786353826522827	3.9265449047088623	3.6756432056427	4.103251934051514
Roma não teve dificuldades para vencer o Palermo fora de casa.	Desligada, a Roma viu o Palermo diminuir, com Gilardino.	2.5	test	7074	7054	16995	0.375	ptbr-test	12	12	['Roma', 'Palermo']	['Roma', 'Palermo', 'Gilardino']	['Roma', 'Palermo']	['Roma', 'Palermo', 'Gilardino']	['None', 'nsubj', 'advmod', 'ROOT', 'obj', 'mark', 'acl', 'det', 'obj', 'advmod', 'case', 'obl', 'None']	['None', 'dep', 'punct', 'det', 'nsubj', 'ROOT', 'det', 'obj', 'xcomp', 'punct', 'case', 'obl', 'None']	1.0	12.0	0.1765	0.0588	0.67	0.571	0.571	0.5	0.545	futebol_esporte	futebol_esporte	1	2.433971405029297	3.102104902267456	3.228759765625	3.585698366165161	3.761149644851685
A estimativa para o câmbio ao fim de 2015 permaneceu em R$ 3,20.	A previsão para a taxa de câmbio no final de 2015 ficou em R$ 3,20.	5.0	test	7075	7055	16996	1.0	ptbr-test	15	17	['R']	['R']	['R']	['R']	['None', 'det', 'nsubj', 'case', 'det', 'punct', 'case', 'det', 'obl', 'case', 'nmod', 'ROOT', 'case', 'obl', 'nummod', 'None']	['None', 'det', 'nsubj', 'case', 'det', 'nmod', 'compound', 'compound', 'case', 'obl', 'case', 'nmod', 'ROOT', 'case', 'obl', 'nummod', 'None']	0.8824	16.0	0.4444	0.1304	1.0	0.55	1.0	0.778	0.828	economia_mercado	economia_mercado	1	4.800781726837158	4.572987079620361	4.49502158164978	4.693741321563721	4.383975982666016
Porque se pode ignorar a decisão de um governo, mas não a decisão de um povo.	Muitos podem ignorar a vontade do governo.	3.25	test	7076	7056	16997	0.5625	ptbr-test	18	8	[]	[]	[]	[]	['None', 'mark', 'nsubj', 'aux', 'ROOT', 'det', 'obj', 'case', 'det', 'nmod', 'punct', 'cc', 'advmod', 'det', 'conj', 'case', 'det', 'nmod', 'None']	['None', 'nsubj', 'aux', 'ROOT', 'det', 'obj', 'case', 'nmod', 'None']	0.4444	13.0	0.1176	0.0588	0.0	0.75	0.75	0.583	0.583	0	0	1	4.2516632080078125	4.001731157302856	3.2729413509368896	3.031585931777954	4.052920818328857
A delegação do Grêmio embarca a Belo Horizonte na tarde deste sábado, após o treino da manhã.	A viagem para Belo Horizonte será na tarde deste sábado.	3.25	test	7077	7057	16998	0.5625	ptbr-test	19	11	['Grêmio', 'Belo Horizonte']	['Belo Horizonte']	['Grêmio', 'Belo', 'Horizonte']	['Belo', 'Horizonte']	['None', 'det', 'nsubj', 'case', 'nmod', 'ROOT', 'case', 'obl', 'flat:name', 'flat:name', 'advmod', 'case', 'det', 'obl', 'punct', 'case', 'det', 'obl', 'compound', 'compound', 'None']	['None', 'det', 'nsubj', 'case', 'nmod', 'flat:name', 'cop', 'ROOT', 'advmod', 'case', 'det', 'obl', 'None']	0.5789	15.0	0.3	0.1364	0.67	0.834	0.667	0.727	0.667	futebol_esporte	0	0	4.303609371185303	4.2124645709991455	3.655831813812256	3.775283336639404	4.055060625076294
Os termômetros devem registrar a mínima de 7°C e a máxima de 29°C no estado.	Em Ponta Porã, os termômetros variam de 7°C a 18°C.	1.75	test	7078	7058	16999	0.1875	ptbr-test	16	12	[]	['Ponta Porã']	[]	['Ponta', 'Porã']	['None', 'det', 'nsubj', 'aux', 'ROOT', 'det', 'obj', 'case', 'nmod', 'punct', 'conj', 'cc', 'det', 'conj', 'case', 'nmod', 'punct', 'conj', 'case', 'obl', 'None']	['None', 'case', 'obl', 'flat:name', 'punct', 'det', 'nsubj', 'ROOT', 'case', 'obl', 'punct', 'appos', 'case', 'nmod', 'punct', 'conj', 'None']	0.75	14.0	0.2778	0.0952	0.0	0.648	0.444	0.615	0.647	notícia_outras	0	0	3.5887670516967773	3.545579433441162	2.5251511335372925	2.7492953538894653	3.7464675903320312
Jean-Claude Juncker declarou que realmente quer evitar a saída da Grécia do Euro.	O Presidente francês sempre considerou que seria dramática a saída da Grécia do euro.	3.25	test	7079	7059	17000	0.5625	ptbr-test	14	15	['Jean Claude Juncker', 'Grécia', 'Euro']	['Presidente', 'Grécia']	['Jean', 'Claude', 'Juncker', 'Grécia', 'Euro']	['Presidente', 'Grécia']	['None', 'nsubj', 'flat:name', 'ROOT', 'mark', 'advmod', 'ccomp', 'xcomp', 'det', 'obj', 'case', 'nmod', 'case', 'nmod', 'None']	['None', 'det', 'nsubj', 'amod', 'advmod', 'ROOT', 'mark', 'cop', 'ccomp', 'det', 'nsubj', 'case', 'nmod', 'case', 'obl', 'None']	0.9333	14.5	0.35	0.25	0.17	0.4	0.8	0.571	0.667	notícia_mundial	notícia_mundial	1	3.471813201904297	3.3664679527282715	3.1723670959472656	3.368090867996216	3.937301158905029
Em Campo Grande, a temperatura sofre ligeira queda e deve oscilar de 18ºC a 29ºC.	No norte, Sonora deve registrar mínima de 24ºC e máxima de 33ºC.	2.25	test	7080	7060	17001	0.3125	ptbr-test	17	14	['Campo Grande']	['Sonora']	['Campo', 'Grande']	['Sonora']	['None', 'case', 'obl', 'flat:name', 'punct', 'det', 'nsubj', 'ROOT', 'obj', 'flat:name', 'cc', 'aux', 'conj', 'case', 'obl', 'case', 'None']	['None', 'case', 'obl', 'punct', 'nsubj', 'aux', 'ROOT', 'obj', 'case', 'obl', 'cc', 'conj', 'case', 'None']	0.8235	15.5	0.1364	0.0	0.0	0.756	0.667	0.818	0.889	notícia_outras	notícia_outras	1	3.63178014755249	3.2105655670166016	2.893182277679444	2.893240213394165	3.5228328704833984
Os investidores analisam dados sobre o mercado de trabalho americano e aguardam o anúncio da reforma ministerial no Brasil.	Ainda fica no radar a espera pelo anúncio da Reforma Ministerial às 10h30.	2.75	test	7081	7061	17002	0.4375	ptbr-test	20	14	['Brasil']	['Reforma Ministerial']	['Brasil']	['Reforma', 'Ministerial']	['None', 'det', 'nsubj', 'ROOT', 'obj', 'case', 'det', 'nmod', 'case', 'nmod', 'amod', 'cc', 'conj', 'det', 'obj', 'case', 'nmod', 'amod', 'appos', 'flat:name', 'None']	['None', 'advmod', 'ROOT', 'obj', 'xcomp', 'det', 'obj', 'case', 'ROOT', 'flat:name', 'nmod', 'flat:name', 'case', 'det', 'nmod', 'None']	0.7	17.0	0.1923	0.1111	0.0	0.0	0.0	0.462	0.606	notícia_outras	0	0	3.0583598613739014	2.126381278038025	2.607680320739746	2.706512689590454	2.4250376224517822
Roger Machado confirmou Rafael Thyere como o substituto, já que ele perdeu Bressan, suspenso pelo terceiro amarelo.	Outra baixa é Bressan, suspenso pelo terceiro amarelo.	3.75	test	7082	7062	17003	0.6875	ptbr-test	20	10	['Roger Machado', 'Rafael Thyere', 'Bressan']	['Bressan']	['Roger', 'Machado', 'Rafael', 'Thyere', 'Bressan']	['Bressan']	['None', 'nsubj', 'flat:name', 'ROOT', 'obj', 'flat:name', 'case', 'det', 'obl', 'punct', 'mark', 'fixed', 'nsubj', 'advcl', 'obj', 'punct', 'advcl', 'case', 'amod', 'obl', 'None']	['None', 'det', 'nsubj', 'cop', 'ROOT', 'punct', 'acl', 'case', 'amod', 'obl', 'None']	0.5	15.0	0.25	0.2105	0.2	0.125	0.25	0.5	0.5	0	0	1	2.825207591056824	2.6515116691589355	3.0300755500793457	3.2301337718963623	3.694100856781006
A única apresentação extra no país acontecerá no dia 17 de março, quinta-feira, no Allianz Parque.	Segundo a produtora T4F, esta será a única data extra no país.	3.25	test	7083	7063	17004	0.5625	ptbr-test	19	14	['Allianz Parque']	['T4F']	['Allianz', 'Parque']	['T4F']	['None', 'det', 'amod', 'ROOT', 'amod', 'case', 'nsubj', 'ROOT', 'nummod', 'obl', 'nummod', 'case', 'nmod:tmod', 'punct', 'conj', 'punct', 'conj', 'flat:name', 'flat:name', 'None']	['None', 'case', 'det', 'nmod', 'flat:name', 'punct', 'nsubj', 'cop', 'det', 'amod', 'ROOT', 'amod', 'case', 'ROOT', 'None']	0.7368	16.5	0.25	0.1304	0.0	0.0	0.0	0.538	0.645	futebol_esporte	0	0	3.282745361328125	2.832661390304565	2.7473700046539307	2.5768191814422607	2.9865667819976807
